tree,benchmark,run,unit,successes,episodes,success_rate,source
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_object,182,224,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_spatial,262,314,0.83439490,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_10,123,224,0.54910714,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_goal,144,247,0.58299595,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_object,182,224,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_gr00t_v2,libero_spatial,262,314,0.83439490,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_gr00t_v2/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_10,54,320,0.16875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_goal,109,320,0.34062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_object,210,320,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_spatial,135,320,0.42187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_10,54,320,0.16875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_goal,109,320,0.34062500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_object,210,320,0.65625000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_plus_qwen08b_oft_cot_trace_ours,libero_spatial,135,320,0.42187500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_plus_qwen08b_oft_cot_trace_ours/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_10,351,560,0.62678571,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_goal,381,560,0.68035714,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_object,417,560,0.74464286,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_spatial,479,640,0.74843750,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_10,351,560,0.62678571,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_goal,381,560,0.68035714,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_object,417,560,0.74464286,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_qwen08b_base_16chunk,libero_spatial,479,640,0.74843750,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_base_16chunk/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_qwen08b_ft_vt_ft,overall,0,0,nan,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_ft_vt_ft/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_10,313,560,0.55892857,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_goal,301,560,0.53750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_object,385,560,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_spatial,428,640,0.66875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_10,313,560,0.55892857,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_goal,301,560,0.53750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_object,385,560,0.68750000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_object/overall_results.json
starVLA,libero-plus,libero_qwen08b_gr00t_cot_trace_ours,libero_spatial,428,640,0.66875000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_gr00t_cot_trace_ours/results/libero-plus/libero_spatial/overall_results.json
starVLA,libero-plus,libero_qwen08b_oft_cot_trace_det,libero_10,272,560,0.48571429,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_oft_cot_trace_det/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_qwen08b_oft_cot_trace_det,libero_goal,305,560,0.54464286,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_oft_cot_trace_det/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus,libero_qwen08b_oft_cot_trace_ours_ft,libero_10,260,560,0.46428571,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_oft_cot_trace_ours_ft/results/libero-plus/libero_10/overall_results.json
starVLA,libero-plus,libero_qwen08b_oft_cot_trace_ours_ft,libero_goal,307,560,0.54821429,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/libero_qwen08b_oft_cot_trace_ours_ft/results/libero-plus/libero_goal/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_10,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_goal,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_object,55,64,0.85937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_10,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/libero_10/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_goal,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/libero_goal/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_object,55,64,0.85937500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/libero_object/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_k_pi_cam3d_cot05_masked,libero_spatial,50,64,0.78125000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k_pi_cam3d_cot05_masked/results/libero-plus-256-rerun-20260903/libero_spatial/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_10,40,64,0.62500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_goal,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_10,40,64,0.62500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/libero_10/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_goal,51,64,0.79687500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/libero_goal/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_object,52,64,0.81250000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/libero_object/overall_results.json
starVLA,libero-plus-256-rerun-20260903,ervla_w_pi_encoder_actiononly,libero_spatial,49,64,0.76562500,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w_pi_encoder_actiononly/results/libero-plus-256-rerun-20260903/libero_spatial/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,633,1000,0.63300000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,680,1000,0.68000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,778,1000,0.77800000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,768,1000,0.76800000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_10,633,1000,0.63300000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/libero_10/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_goal,680,1000,0.68000000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/libero_goal/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_object,778,1000,0.77800000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/libero_object/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-k32-v1,ervla_k2_pi_cam3d_cot05_pifix_latent32,libero_spatial,768,1000,0.76800000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_latent32/results/libero-plus-4k-exact-correctedpi-k32-v1/libero_spatial/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,665,1000,0.66500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,716,1000,0.71600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,784,1000,0.78400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,779,1000,0.77900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_10,665,1000,0.66500000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/libero_10/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_goal,716,1000,0.71600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/libero_goal/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_object,784,1000,0.78400000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/libero_object/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_k2_pi_cam3d_cot05_pifix_nolatent,libero_spatial,779,1000,0.77900000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_k2_pi_cam3d_cot05_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/libero_spatial/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,636,1000,0.63600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,751,1000,0.75100000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,806,1000,0.80600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,787,1000,0.78700000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_10,636,1000,0.63600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/libero_10/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_goal,751,1000,0.75100000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/libero_goal/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_object,806,1000,0.80600000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/libero_object/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_latent32,libero_spatial,787,1000,0.78700000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_latent32/results/libero-plus-4k-exact-correctedpi-r2/libero_spatial/overall_results.json
starVLA,libero-plus-4k-exact-correctedpi-r2,ervla_w2_pi_encoder_actiononly_pifix_nolatent,libero_10,683,1000,0.68300000,/e/project1/m3/blank4/code/starVLA/playground/Checkpoints/ervla_w2_pi_encoder_actiononly_pifix_nolatent/results/libero-plus-4k-exact-correctedpi-r2/overall_results.json
